18.4056 46.7013 9.45464 50
18.5577 46.7045 9.46575 37
4.10543 10.1613 2.06418 6
7.53206 15.927 3.31838 5
7.49473 15.7272 3.28136 0
7.54543 15.7203 3.28432 3
28.9351 58.9597 12.3703 36
29.084 58.847 12.3636 34
29.2707 58.7851 12.3688 29
29.408 58.6242 12.3532 36
9.37197 16.0446 3.49977 9
9.29965 15.8319 3.45831 13
20.7831 30.7081 6.984 1
11.0914 16.1925 3.69671 1
11.1199 16.1252 3.68931 6
11.1156 16.023 3.67302 6
21.9111 31.3972 7.21129 1
22.0168 31.3616 7.21722 29
21.6546 30.6406 7.06692 19
21.091 29.667 6.85591 30
21.1097 29.5184 6.83518 37
21.0623 29.2573 6.79002 13
21.5831 29.8268 6.93439 0
21.5401 29.5714 6.89071 45
21.6482 29.546 6.89885 34
21.7889 29.5645 6.91736 40
22.1088 29.8022 6.98918 33
22.3458 29.9247 7.03434 41
22.5675 30.0681 7.08099 34
22.1832 29.3634 6.93143 2
22.3246 29.3796 6.94994 8
22.4328 29.3515 6.95809 34
22.8006 29.6392 7.04323 35
22.8832 29.5754 7.04323 33
22.8643 29.3811 7.01213 22
22.8644 29.1915 6.984 37
23.0042 29.2017 7.00177 27
22.611 28.3547 6.83074 29
22.7073 28.3129 6.83592 22
22.7937 28.2586 6.83814 13
22.8377 28.1319 6.82482 0
22.8093 27.9371 6.79298 36
22.8598 27.8399 6.78484 29
22.8949 27.7244 6.77225 37
23.6729 28.504 6.97882 17
23.6061 28.2425 6.93291 26
23.4193 27.8606 6.85517 29
23.7431 28.0862 6.92699 22
23.9917 28.2001 6.97363 6
23.4676 27.4382 6.80038 36
23.4745 27.282 6.77891 40
23.5172 27.1777 6.76929 35
25.4586 29.2455 7.3031 13
23.8075 27.1856 6.80631 10
23.8496 27.0806 6.79668 15
24.5912 27.7367 6.98178 33
23.8817 26.7948 6.7604 23
23.9669 26.7397 6.76336 10
24.6537 27.3328 6.93291 37
24.778 27.3264 6.94772 26
24.8193 27.2092 6.93661 20
24.7611 26.9747 6.89663 37
24.8156 26.8924 6.89219 34
24.8478 26.7769 6.88034 38
24.9292 26.6959 6.8796 35
25.0036 26.6261 6.8796 36
25.0285 26.4947 6.8648 41
25.1449 26.4602 6.87516 43
25.3906 26.579 6.92329 30
25.4658 26.4906 6.92107 7
22.996 21.6855 5.95339 8
23.0536 21.6185 5.95265 28
23.0861 21.5206 5.94451 30
22.4595 20.6815 5.75053 19
22.0694 20.2229 5.63799 22
22.2084 20.2223 5.65724 21
22.2741 20.1616 5.65872 24
22.3304 20.0993 5.65872 23
22.319 19.9766 5.64169 24
22.3699 19.8959 5.63873 21
22.5014 19.9076 5.65872 13
22.5215 19.8135 5.64983 26
22.6695 19.8177 5.67131 27
21.7457 18.9033 5.42698 19
21.9769 18.9967 5.4714 17
21.9917 18.8892 5.4603 43
21.4613 18.3362 5.31666 23
21.9683 18.6502 5.42772 35
21.9993 18.5711 5.42254 35
22.0781 18.5323 5.4292 20
22.1362 18.4629 5.4292 28
22.1726 18.3884 5.4255 28
22.1693 18.2814 5.41217 20
22.187 18.1793 5.40255 41
22.5791 18.3953 5.48547 19
22.6794 18.3654 5.49658 2
22.5744 18.1762 5.45882 14
22.6219 18.1171 5.45882 21
22.7156 18.0753 5.4677 35
22.8246 18.0581 5.48177 22
22.5104 17.7075 5.3944 21
22.5783 17.6464 5.39737 35
22.612 17.5776 5.3944 29
22.6702 17.5152 5.39588 30
22.6598 17.4 5.38108 20
23.7488 18.1179 5.62614 27
22.8221 17.3104 5.39514 10
24.063 18.146 5.67649 34
24.208 18.1363 5.69722 34
24.2743 18.0935 5.7024 34
24.2931 17.9891 5.69352 40
24.3115 17.8913 5.68537 23
24.3075 17.7904 5.67353 36
24.3379 17.6955 5.6676 36
24.4062 17.6347 5.67131 24
24.8194 17.8345 5.75645 41
24.8275 17.7355 5.74682 35
24.7581 17.5687 5.71795 31
24.7653 17.47 5.70832 27
8.76366 6.10452 2.01161 5
8.79789 6.08968 2.01531 35
8.77171 6.03765 2.00569 42
8.83282 6.03891 2.01531 47
8.84965 6.01422 2.01531 42
8.86967 5.99168 2.01605 6
67.8736 39.7893 14.8187 23
68.9372 39.6406 14.9779 27
63.779 36.1727 13.8103 15
63.9962 36.06 13.8355 21
64.5214 36.1042 13.9258 20
64.1301 35.6357 13.8184 24
64.367 35.5325 13.8481 28
65.5924 35.7176 14.0672 27
63.1221 34.13 13.5156 24
63.3373 34.0039 13.5401 22
67.3647 35.909 14.3782 14
63.9038 33.8353 13.6193 23
67.1353 35.0378 14.2634 30
68.5326 34.0348 14.4122 29
67.2998 32.9262 14.1116 26
67.5104 32.7813 14.1353 21
67.6902 32.6353 14.1538 26
71.4536 33.4713 14.8616 26
72.5623 33.191 15.029 26
72.694 33.0061 15.0371 26
70.2991 31.6527 14.5211 28
70.5415 31.5252 14.5529 28
66.6929 28.6535 13.6718 19
66.6122 28.4125 13.64 19
66.8048 28.2607 13.6622 16
67.9645 28.2909 13.8658 21
75.3998 30.8622 15.3451 30
76.0831 30.6315 15.448 30
76.2357 30.4304 15.4606 34
82.6981 32.7425 16.7526 51
82.6612 32.4612 16.7266 43
84.0385 30.4713 16.837 48
84.4361 30.3656 16.9006 48
39.1103 13.0406 7.7651 17
44.4477 14.5535 8.80903 7
43.3505 13.91 8.57507 3
43.1474 13.4307 8.5114 17
43.444 13.39 8.56249 16
43.5174 13.2714 8.56915 16
43.7357 13.1879 8.60395 16
43.8906 13.1094 8.62764 3
43.7936 12.939 8.60099 8
44.1601 12.9049 8.6654 9
44.1446 12.7751 8.65578 14
44.1165 12.6169 8.64245 13
43.9111 12.4339 8.5958 13
43.9667 12.3088 8.59951 13
41.9025 11.5891 8.18859 13
42.0275 11.5053 8.2071 10
44.3039 11.9873 8.64467 5
44.892 11.9952 8.75202 19
45.0504 11.9197 8.7772 19
45.2017 11.8079 8.79941 10
45.094 11.6285 8.77127 10
43.2808 11.0241 8.41219 28
43.3057 10.9098 8.41145 27
43.3188 10.7765 8.40775 9
43.7858 10.771 8.49289 15
44.1441 10.7122 8.55582 2
43.7743 10.485 8.47808 1
43.8131 10.3731 8.4803 16
43.6924 10.1997 8.45069 8
44.4564 10.2636 8.59358 8
44.0877 10.0246 8.51584 16
44.1019 9.89028 8.51288 0
43.7319 9.67111 8.43588 5
43.7263 9.54987 8.42996 10
43.6315 9.39362 8.40627 14
43.6867 9.28589 8.41219 20
43.7849 9.1631 8.42552 20
45.2479 9.32922 8.70168 20
45.035 9.01522 8.65059 6
44.0101 8.66636 8.44847 9
44.2241 8.5963 8.48549 13
44.386 8.48315 8.5114 13
44.2179 8.31509 8.47438 9
43.9767 8.15059 8.42404 14
43.6424 7.9469 8.35518 19
43.4734 7.79861 8.3189 24
43.5235 7.67437 8.32409 29
43.4854 7.52687 8.31224 5
44.0617 7.49204 8.41811 24
44.0902 7.37026 8.41959 13
45.8445 7.53198 8.75054 2
46.3259 7.46167 8.83791 13
45.5486 7.09201 8.68243 21
45.5731 6.93297 8.68243 12
45.8944 6.85896 8.74018 16
45.685 6.68916 8.6965 26
46.1782 6.6297 8.78682 10
46.2756 6.50361 8.80163 27
46.2908 6.36574 8.80089 19
46.2939 6.22627 8.79793 23
46.3344 6.10005 8.80237 17
42.5467 -5.80548 8.0879 19
42.4953 -5.91939 8.08124 40
42.2752 -6.01665 8.04274 19
35.6091 -5.17577 6.77743 10
35.4895 -5.25963 6.75744 34
35.5252 -5.36634 6.76707 24
30.7547 -4.7336 5.86084 6
30.728 -4.82837 5.85862 2
35.9118 -5.7457 6.84999 1
32.5727 -5.31647 6.21623 42
32.5732 -5.40998 6.21919 30
32.5716 -5.51492 6.22215 36
32.4321 -5.5845 6.19846 22
32.5325 -5.69538 6.22067 23
32.5823 -5.79792 6.23325 31
32.7147 -5.92758 6.26213 21
32.7367 -6.02603 6.26953 30
32.797 -6.13187 6.28434 21
32.8355 -6.24589 6.29544 22
32.8218 -6.33831 6.29619 23
32.9429 -6.45716 6.32284 37
33.0442 -6.5729 6.34579 17
32.9063 -6.64105 6.32284 17
32.8391 -6.73491 6.31395 16
36.1568 -7.52062 6.95586 9
35.1189 -7.41352 6.7604 1
34.3614 -7.34762 6.61825 5
34.0999 -7.40382 6.57235 20
34.2289 -7.53197 6.60122 3
34.5081 -7.70715 6.65971 10
34.4533 -7.78966 6.65305 8
34.5641 -7.92259 6.67896 8
34.5151 -8.01286 6.67378 13
32.1098 -7.56086 6.21326 13
34.0081 -8.10814 6.58493 8
32.1932 -7.77051 6.2377 10
34.0357 -8.32849 6.59974 8
34.0305 -8.4154 6.6027 3
41.1473 -10.4501 7.9961 8
39.3268 -10.112 7.64812 3
34.9288 -9.07875 6.79742 8
34.8393 -9.17243 6.78558 26
34.9579 -9.30812 6.81371 37
35.0191 -9.42921 6.83074 7
32.7078 -8.91103 6.38503 10
31.4602 -8.65967 6.14589 7
17.3125 -4.82396 3.38501 10
17.3048 -4.88046 3.3865 7
17.3251 -4.93847 3.39316 14
17.2328 -4.96097 3.37761 28
17.3672 -5.06209 3.40723 20
16.8419 -4.95366 3.30653 12
17.1767 -5.1108 3.37539 7
14.5189 -4.36693 2.85564 8
14.451 -4.38779 2.84454 7
17.1277 -5.25934 3.37465 7
14.3446 -4.49259 2.83121 38
14.365 -4.5458 2.83787 40
14.4675 -4.62551 2.86083 13
16.28 -5.25517 3.22213 3
13.2169 -4.35316 2.62094 28
13.1525 -4.37269 2.61058 24
13.0977 -4.40022 2.60243 33
13.1702 -4.46811 2.61946 34
13.2514 -4.53439 2.63797 29
13.0596 -4.51207 2.60243 21
13.1352 -4.58187 2.6202 6
13.4894 -4.74773 2.6935 9
13.0893 -4.65315 2.6165 7
13.2131 -4.73879 2.64389 0
13.1864 -4.81251 2.64389 17
13.2394 -4.87376 2.65722 28
13.5814 -5.04817 2.72904 21
13.5066 -5.06872 2.71719 20
13.5594 -5.12909 2.73052 16
13.7057 -5.23097 2.7631 43
13.8589 -5.33659 2.79715 1
14.0977 -5.47099 2.84824 27
14.0815 -5.51279 2.84824 13
14.1079 -5.61707 2.86009 37
14.0365 -5.63693 2.84898 7
13.811 -5.59684 2.80678 8
14.062 -5.74145 2.86083 9
13.7131 -5.64935 2.79345 7
13.6174 -5.65445 2.77716 6
13.5943 -5.68942 2.77568 7
14.4719 -6.10723 2.95856 14
14.4654 -6.20288 2.96448 21
14.1186 -6.10382 2.8971 30
13.8734 -6.04674 2.85046 12
13.8971 -6.10042 2.8586 15
13.7809 -6.10108 2.83861 5
13.7709 -6.14274 2.8401 9
13.7659 -6.19243 2.84306 27
13.6852 -6.19925 2.82973 10
13.7658 -6.28794 2.85046 10
13.9741 -6.4747 2.90081 31
13.9074 -6.49694 2.89118 12
13.8785 -6.53073 2.88896 16
14.0757 -6.67462 2.93412 33
13.9093 -6.6493 2.90377 24
13.9084 -6.69664 2.90747 22
13.8625 -6.71931 2.90155 16
13.866 -6.77491 2.90673 13
14.1786 -6.97674 2.97632 6
14.267 -7.07291 2.99928 9
15.1287 -7.55606 3.18511 22
14.513 -7.29296 3.05925 12
13.7524 -6.96795 2.90377 6
13.7177 -7.00158 2.90081 9
12.6702 -6.5116 2.68313 14
12.6415 -6.54153 2.68091 0
12.636 -6.58628 2.68388 7
13.4959 -7.0795 2.87045 24
13.4654 -7.12054 2.86897 13
13.5101 -7.19557 2.88304 19
12.5119 -6.70322 2.67351 8
13.4732 -7.27278 2.88378 5
12.077 -6.56549 2.58911 10
11.9139 -6.56872 2.56245 54
11.7959 -6.54664 2.54098 43
11.7352 -6.5586 2.5321 36
11.7237 -6.5952 2.53358 45
11.6733 -6.61252 2.52691 34
13.0596 -7.44303 2.83121 20
12.3419 -7.08261 2.68017 12
12.3821 -7.1546 2.6935 16
12.3893 -7.20496 2.69942 8
11.9357 -7.03064 2.6091 30
11.9304 -7.07813 2.6128 34
12.0477 -7.19614 2.64315 47
11.9311 -7.16895 2.62168 34
11.885 -7.19215 2.6165 37
11.9161 -7.26218 2.62835 17
11.9519 -7.32414 2.64019 22
11.9656 -7.38436 2.64834 58
11.955 -7.42397 2.65056 34
11.9342 -7.45732 2.65056 33
11.9407 -7.51362 2.65722 42
11.9203 -7.5532 2.65796 30
11.8793 -7.57378 2.65352 37
12.1459 -7.79158 2.71793 45
12.2172 -7.89155 2.7394 29
12.1451 -7.88712 2.72756 27
12.0512 -7.88006 2.71201 33
11.9634 -7.87047 2.6972 14
11.6202 -7.69123 2.62464 26
11.609 -7.73642 2.62761 33
11.6024 -7.78178 2.63131 22
11.5917 -7.81872 2.63353 30
16.5946 -11.2692 3.77816 13
18.2671 -12.4796 4.16685 12
15.9159 -10.9387 3.63748 9
15.7799 -10.9143 3.61379 12
14.2455 -9.91933 3.26952 19
14.1873 -9.93404 3.26211 31
14.1674 -9.98288 3.26433 37
14.2033 -10.0751 3.27988 29
14.3305 -10.2218 3.31542 36
14.2905 -10.2574 3.3132 29
14.2791 -10.3136 3.31764 19
14.9963 -10.8915 3.49089 10
10.4084 -7.60941 2.42844 8
10.3826 -7.63792 2.4277 21
10.4149 -7.70664 2.44029 10
10.4028 -7.74273 2.44251 9
10.3717 -7.76468 2.44029 13
10.3473 -7.79723 2.44029 9
10.7062 -8.11764 2.53062 22
10.4227 -7.95148 2.46917 19
10.4161 -7.99252 2.47287 16
10.5773 -8.16327 2.51655 6
11.1683 -8.72249 2.66907 28
11.1501 -8.76482 2.67129 35
11.1132 -8.78617 2.66833 24
11.1456 -8.85926 2.68165 35
11.1806 -8.94775 2.6972 14
11.1525 -8.97647 2.69646 31
11.1015 -8.98338 2.6898 40
11.0062 -8.95728 2.67277 9
10.9157 -8.9376 2.65722 34
11.1622 -9.19489 2.72386 36
10.817 -8.97088 2.64686 34
10.7979 -9.00609 2.64834 24
10.7291 -8.99644 2.63723 31
10.7189 -9.04531 2.64167 10
10.7791 -9.14455 2.6624 30
10.8274 -9.29987 2.68832 8
10.6096 -9.16119 2.64019 37
10.4577 -9.08436 2.6091 31
10.2605 -8.9697 2.5669 41
10.1277 -8.90052 2.5395 28
10.4075 -9.20131 2.6165 34
10.0496 -8.94132 2.53358 1
10.4116 -9.36803 2.63797 40
9.94755 -9.05475 2.53358 17
9.91484 -9.07892 2.5321 22
9.92704 -9.14119 2.54172 27
9.88706 -9.15552 2.53802 24
9.82949 -9.15973 2.53062 44
9.82682 -9.20865 2.53654 15
9.78801 -9.22698 2.53358 37
10.1542 -9.62925 2.63575 33
9.99073 -9.52735 2.60021 30
9.7513 -9.35116 2.54468 62
9.88028 -9.53461 2.58614 28
9.88747 -9.59501 2.59503 23
9.88876 -9.65004 2.60243 29
9.84999 -9.6728 2.60021 19
9.82853 -9.70579 2.60169 24
10.0524 -9.98248 2.66833 5
12.8399 -12.8265 3.41833 0
9.85714 -9.90543 2.63205 6
9.82771 -9.93463 2.63205 26
9.8034 -9.95862 2.63205 26
9.78407 -10.0051 2.63575 0
13.0364 -13.4057 3.52198 9
14.3572 -14.8517 3.89069 8
14.8605 -15.4531 4.03803 14
12.3215 -12.8937 3.3591 13
14.4896 -15.2529 3.96251 3
12.2744 -12.998 3.36725 31
12.2184 -13.0022 3.36058 5
12.1699 -13.0369 3.3591 13
12.5877 -13.5555 3.48423 6
11.9285 -12.9177 3.31172 19
11.8271 -12.8935 3.29543 9
9.98101 -10.9383 2.78901 6
11.7738 -12.9847 3.30135 10
11.7319 -13.0067 3.29913 7
12.1603 -13.5624 3.43092 26
11.73 -13.1562 3.31986 7
8.44677 -9.53727 2.39957 36
8.41657 -9.55345 2.39809 38
8.44348 -9.64491 2.41438 22
8.34774 -9.59282 2.39513 29
8.38948 -9.69192 2.41438 5
8.10788 -9.48306 2.34996 40
8.1085 -9.53419 2.35737 43
8.08184 -9.5568 2.35737 38
8.08127 -9.61384 2.36551 40
8.0317 -9.60922 2.35885 35
7.96548 -9.58765 2.34774 45
7.99707 -9.68399 2.36551 36
7.9259 -9.65602 2.35293 50
7.84423 -9.61112 2.33664 41
7.83796 -9.66183 2.3433 23
7.81342 -9.68674 2.34404 34
7.85595 -9.79882 2.36551 45
7.89299 -9.90509 2.3855 73
7.78718 -9.8285 2.36181 61
7.62666 -9.68479 2.32183 50
7.71418 -9.85596 2.35737 66
7.57147 -9.73298 2.32257 22
7.52021 -9.72299 2.31517 44
7.81953 -10.1722 2.4166 78
7.7529 -10.144 2.40475 58
7.78222 -10.2453 2.42326 66
7.73462 -10.2419 2.41734 52
7.81982 -10.4188 2.45362 52
7.78418 -10.4357 2.45214 48
7.74381 -10.4461 2.44917 37
7.84426 -10.6358 2.48916 21
7.8328 -10.7612 2.50692 14
10.5154 -14.7149 3.40649 22
10.5901 -14.9127 3.44498 13
7.66828 -10.9271 2.51433 23
10.3144 -14.7799 3.39464 34
7.56714 -10.9161 2.50174 38
7.53185 -10.9262 2.49952 34
7.30907 -10.6786 2.43733 48
7.33892 -10.7867 2.45732 58
7.26506 -10.7466 2.44325 58
7.28953 -10.8439 2.46102 48
7.63741 -11.4388 2.59059 24
10.0394 -15.1334 3.42055 13
9.94347 -15.0743 3.4013 5
6.88244 -10.5055 2.36551 36
6.88555 -10.5786 2.37736 24
6.83648 -10.5635 2.36995 8
6.8431 -10.6388 2.38254 8
6.82632 -10.6822 2.38772 24
9.62199 -15.156 3.38131 30
7.17561 -11.4567 2.54616 13
5.93423 -9.53003 2.11452 26
5.88691 -9.51314 2.10712 26
7.03494 -11.5206 2.54246 26
6.96203 -11.4821 2.52914 28
6.92586 -11.4902 2.52691 54
6.7625 -11.2948 2.47953 24
5.34013 -8.97595 1.96719 2
5.30947 -8.98498 1.96571 10
5.21912 -8.89221 1.94201 7
5.26438 -9.03423 1.96941 15
5.2348 -9.03778 1.96719 23
5.15183 -9.01748 1.95608 49
5.13209 -9.03778 1.95756 45
5.1056 -9.05728 1.9583 49
5.03035 -8.98233 1.93905 49
5.01862 -9.02039 1.94424 44
4.98233 -9.01804 1.94053 27
4.97068 -9.06035 1.94646 7
4.93595 -9.05694 1.94276 42
4.9187 -9.09314 1.9472 57
4.9584 -9.22804 1.97311 37
5.04922 -9.46032 2.01975 31
5.03033 -9.49263 2.02346 29
5.01496 -9.53187 2.02864 40
4.94115 -9.4596 2.01013 35
4.893 -9.43149 2.00125 40
5.04858 -9.80241 2.07676 7
4.4688 -8.80088 1.85909 7
4.83609 -9.73371 2.04715 8
4.34949 -8.88234 1.86279 14
4.31349 -8.93482 1.86872 30
4.29192 -8.95392 1.8702 36
4.25014 -8.93466 1.86353 24
4.78389 -10.1433 2.1123 61
4.50887 -9.62104 2.00125 37
4.78529 -10.2902 2.13748 47
4.73333 -10.258 2.12785 30
4.71121 -10.2854 2.13081 38
4.50177 -9.90572 2.04937 36
4.45944 -9.89037 2.04345 52
4.42699 -9.89202 2.04123 45
4.31308 -9.71469 2.00199 49
4.24779 -9.64471 1.98496 44
4.2602 -9.74658 2.00347 43
4.21563 -9.72311 1.99606 30
4.19142 -9.74641 1.99828 44
4.12098 -9.65685 1.97755 8
5.01312 -11.8447 2.42252 44
5.22746 -12.4539 2.54394 5
4.47593 -10.8379 2.20855 21
4.45865 -10.8876 2.21596 21
4.409 -10.8526 2.20633 33
4.39293 -10.9058 2.21447 21
5.3563 -13.4121 2.72015 38
4.75277 -11.998 2.43067 12
6.44998 -16.4162 3.32208 14
4.1767 -10.7293 2.16857 8
4.39005 -11.5569 2.32849 10
4.34202 -11.5456 2.32331 14
4.33795 -11.6395 2.3396 27
4.32518 -11.7113 2.35144 10
4.62629 -12.6351 2.53432 5
6.11781 -17.0115 3.405 12
6.12011 -17.3403 3.46349 33
4.54855 -12.9886 2.59207 14
3.84656 -11.1019 2.21299 17
3.81232 -11.1096 2.21225 21
3.76863 -11.083 2.20485 22
3.74326 -11.1164 2.20929 15
3.70404 -11.1088 2.20559 3
3.34363 -10.1102 2.00569 16
3.29772 -10.0715 1.99606 12
3.60856 -11.2394 2.22336 19
3.52569 -11.2162 2.21447 30
3.5232 -11.3117 2.2315 36
3.24743 -10.5494 2.07898 42
5.02176 -16.4769 3.24434 8
3.46185 -11.4662 2.25594 14
3.40194 -11.3898 2.23891 38
3.30741 -11.2087 2.20115 5
4.45455 -15.4029 3.02001 1
3.27301 -11.452 2.24335 29
3.72786 -13.174 2.57874 16
3.70994 -13.2607 2.59355 16
3.18019 -11.4986 2.24705 38
2.72403 -10.0747 1.96571 13
2.61876 -9.91162 1.93091 34
2.60498 -9.97214 1.94127 45
2.5815 -10.0107 1.9472 45
2.56033 -10.0446 1.95238 34
2.54491 -10.1093 1.96349 21
2.50528 -10.0706 1.9546 31
2.51111 -10.2311 1.98422 5
2.46956 -10.1846 1.97385 6
2.47056 -10.4431 2.02124 29
2.43331 -10.4235 2.01605 23
2.40325 -10.4345 2.01679 31
2.85694 -12.5647 2.42696 16
2.17025 -9.68531 1.86946 52
2.27985 -10.3093 1.98866 21
2.23051 -10.3603 1.99606 21
2.19795 -10.3672 1.99606 52
2.16336 -10.3464 1.99088 28
2.12767 -10.3377 1.98792 30
1.97764 -9.74652 1.87316 23
2.60954 -13.0476 2.50618 13
1.9524 -9.92393 1.905 35
1.92467 -9.92935 1.905 13
1.89473 -9.9231 1.90277 40
1.86846 -9.93608 1.90426 36
1.84286 -9.95285 1.90648 43
1.81439 -9.97406 1.90944 45
1.93528 -10.9867 2.1012 16
1.89816 -10.9892 2.10046 27
1.85693 -10.9324 2.08861 36
1.82442 -10.914 2.08417 27
1.78185 -10.8692 2.07454 27
1.54877 -9.60487 1.83244 17
1.49536 -9.6372 1.83688 63
1.44677 -9.52137 1.81393 37
1.38064 -9.24909 1.76136 42
1.38049 -9.43984 1.7969 84
1.32796 -9.27269 1.76432 36
1.30039 -9.25278 1.75988 36
1.41573 -10.3083 1.95978 38
1.37728 -10.254 1.94868 42
1.28306 -9.75895 1.85391 29
1.16345 -9.05702 1.7199 37
1.11174 -9.06747 1.72064 31
1.03989 -8.90584 1.68881 44
1.01769 -8.93214 1.69325 63
1.14244 -10.2986 1.95164 5
0.978266 -9.07889 1.7199 10
1.01992 -9.97173 1.88797 34
0.982981 -9.93594 1.88056 61
0.956214 -9.93065 1.87908 28
0.921997 -9.88256 1.86946 34
0.860499 -9.52899 1.80208 47
0.778201 -8.91278 1.6851 27
0.756618 -8.95409 1.69251 38
0.735476 -9.0229 1.70509 7
0.683794 -9.0309 1.70583 0
0.63019 -9.0348 1.70583 23
0.60522 -9.04045 1.70657 33
0.662206 -10.3524 1.95386 10
0.659164 -10.7465 2.0279 19
0.640162 -11.5587 2.18042 20
0.664437 -12.6361 2.38328 50
0.510233 -10.3217 1.94646 42
0.480125 -10.2956 1.94127 36
0.453093 -10.3362 1.94868 44
0.42957 -10.5575 1.99014 49
0.401425 -10.594 1.9968 44
0.372804 -10.6226 2.00199 28
0.333658 -10.443 1.96793 19
0.340251 -11.5321 2.17301 24
0.267421 -11.5183 2.17005 9
0.234531 -11.4836 2.16339 15
0.202392 -11.4803 2.16265 42
0.170337 -11.4808 2.16265 38
0.138133 -11.4695 2.16043 1
0.117907 -12.991 2.44695 26
0.0800571 -13.1053 2.46842 20
0.0432374 -13.0387 2.45584 43
-0.0341344 -13.0387 2.45584 26
-0.11208 -13.1051 2.46842 38
-0.147132 -13.1716 2.48101 36
-0.188121 -13.1435 2.47583 47
-0.220452 -12.8875 2.4277 31
-0.25987 -12.9457 2.43881 35
-0.308782 -13.503 2.54394 34
-0.349252 -13.5177 2.5469 95
-0.373162 -13.0334 2.45584 44
-0.411287 -13.0873 2.4662 23
-0.454706 -13.1527 2.47879 44
-0.496089 -13.2142 2.49064 109
-0.487398 -12.0304 2.26778 24
-0.515444 -11.9978 2.26186 13
-0.552499 -11.9371 2.25075 15
-0.65787 -13.4511 2.53654 20
-1.09187 -19.9036 3.75446 26
-1.02255 -17.7342 3.34577 13
